accession,raw_file_count,total_file_count,title,submission_type,submission_date,publication_date,project_url
PXD035849,3,20,LC-MS/MS identification of proteins that were bound to recombinant His-tagged isoforms of RPL22L1,COMPLETE,2022-08-07,2023-10-24,https://www.ebi.ac.uk/pride/archive/projects/PXD035849
PXD035951,3,9,Endogenous anti-tumorigenic nitro-fatty acids are a novel type of direct and potent inhibitor of the 26S proteasome,COMPLETE,2022-08-10,2024-03-26,https://www.ebi.ac.uk/pride/archive/projects/PXD035951
PXD036037,3,7,Metabolic pathways of human microbiota co-utilization of fibres and colonic mucins,PARTIAL,2022-08-12,2024-06-13,https://www.ebi.ac.uk/pride/archive/projects/PXD036037
PXD036095,3,6,Putative N-glycoprotein markers of MCF-7/ADR cancer stem cells from N-glycoproteomics characterization of the whole cell lysate,PARTIAL,2022-08-16,2023-07-04,https://www.ebi.ac.uk/pride/archive/projects/PXD036095
PXD036101,3,6,N‑Glycoproteomics Study of Putative N‑Glycoprotein Biomarkers  of Drug Resistance in MCF‑7/ADR Cells,PARTIAL,2022-08-16,2023-12-30,https://www.ebi.ac.uk/pride/archive/projects/PXD036101
PXD036130,3,8,Peptidome of Bothrops cotiara snake venom,PARTIAL,2022-08-17,2023-10-20,https://www.ebi.ac.uk/pride/archive/projects/PXD036130
PXD036204,3,9,Identification of phosphorylation sites of HA-ORP8 immunoprecipitated from cells,COMPLETE,2022-08-21,2023-10-24,https://www.ebi.ac.uk/pride/archive/projects/PXD036204
PXD036266,3,8,25 kDa band from HSPA1A immunoprecipitation,COMPLETE,2022-08-25,2022-08-25,https://www.ebi.ac.uk/pride/archive/projects/PXD036266
PXD036362,3,6,LC-MS-based detection of silkworm pupae in feed with and without prior immunoaffinity enrichment,COMPLETE,2022-08-28,2025-06-05,https://www.ebi.ac.uk/pride/archive/projects/PXD036362
PXD036505,3,4,Global analysis of lysine 2-hydroxyisobutyrylation in Glycine max,PARTIAL,2022-09-05,2022-09-20,https://www.ebi.ac.uk/pride/archive/projects/PXD036505
PXD036611,3,15,Human complement factor 3 LC-MS/MS,COMPLETE,2022-09-12,2023-05-10,https://www.ebi.ac.uk/pride/archive/projects/PXD036611
PXD036646,3,10,Epidermal Stratification Requires Retromer-Mediated Desmoglein-1 Recycling,PARTIAL,2022-09-12,2023-07-24,https://www.ebi.ac.uk/pride/archive/projects/PXD036646
PXD036708,3,6,Structure of nucleosome-bound human PBAF complex,PARTIAL,2022-09-14,2023-03-11,https://www.ebi.ac.uk/pride/archive/projects/PXD036708
PXD036748,3,7,Towards optimised extracellular vesicle proteomics from cerebrospinal fluid,PARTIAL,2022-09-14,2023-07-20,https://www.ebi.ac.uk/pride/archive/projects/PXD036748
PXD036749,3,5,A Simple Method to Isolate and Characterize a Bacterial Outer Membrane Proteome by Bottom-Up Mass Spectrometry,PARTIAL,2022-09-14,2023-03-11,https://www.ebi.ac.uk/pride/archive/projects/PXD036749
PXD036794,3,7,SILAC labelled tendon fibroblasts,COMPLETE,2022-09-17,2024-05-23,https://www.ebi.ac.uk/pride/archive/projects/PXD036794
PXD036877,3,6,Xylan utilization by haloarchaea-nanohaloarchaea associations,COMPLETE,2022-09-21,2023-10-24,https://www.ebi.ac.uk/pride/archive/projects/PXD036877
PXD036882,3,6,Staphylococcal Nuclease and Tudor Domain Containing protein SND1 interacts with ERG and plays a critical role in prostate cancer in vivo,PARTIAL,2022-09-21,2023-03-22,https://www.ebi.ac.uk/pride/archive/projects/PXD036882
PXD036915,3,8,Alpha4 is critical for Adipocyte Maintenance and Mitochondrial Homeostasis through Regulation of Insulin Signaling,PARTIAL,2022-09-21,2022-10-17,https://www.ebi.ac.uk/pride/archive/projects/PXD036915
PXD037003,3,5,Proteome of R1441C and G2019S LRRK2 knock in mice after striatal motor learning task,PARTIAL,2022-09-25,2022-12-15,https://www.ebi.ac.uk/pride/archive/projects/PXD037003
PXD037103,3,6,Extracellular vesicles from Aureobasidium pullulans,PARTIAL,2022-09-30,2022-11-09,https://www.ebi.ac.uk/pride/archive/projects/PXD037103
PXD037111,3,6,Quantitative proteomic dataset of  the moss Physcomitrium patens PpRALF knockout lines,PARTIAL,2022-09-30,2023-01-20,https://www.ebi.ac.uk/pride/archive/projects/PXD037111
PXD037323,3,7,"The muscles around the teeth of the chiton, which is able to control the teeth of the chiton, play a key role in the feeding activity of the chiton",PARTIAL,2022-10-12,2023-01-01,https://www.ebi.ac.uk/pride/archive/projects/PXD037323
PXD037391,3,5,Oxidized thioredoxin-1 restrains the NLRP1 inflammasome,PARTIAL,2022-10-13,2022-11-04,https://www.ebi.ac.uk/pride/archive/projects/PXD037391
PXD037397,3,5,Identification of acetylated proteins in Fusarium oxysporum,PARTIAL,2022-10-13,2022-11-22,https://www.ebi.ac.uk/pride/archive/projects/PXD037397
PXD037509,3,4,Complete integration of carbene-transfer chemistry into biosynthesis,PARTIAL,2022-10-17,2023-05-03,https://www.ebi.ac.uk/pride/archive/projects/PXD037509
PXD037677,3,6,HUWE1 interaction partners in HCT116 cells (TMT),PARTIAL,2022-10-24,2023-07-31,https://www.ebi.ac.uk/pride/archive/projects/PXD037677
PXD037709,3,5,The TriMet_DB: a manually curated database of the metabolic proteins of Triticum aestivum,PARTIAL,2022-10-25,2023-03-11,https://www.ebi.ac.uk/pride/archive/projects/PXD037709
PXD037765,3,6,C4PR_LIV: The SARS-CoV-2 ORF3C protein interactome in Vero cells,PARTIAL,2022-10-27,2023-10-08,https://www.ebi.ac.uk/pride/archive/projects/PXD037765
PXD037862,3,12,Identification of miR-16/29 targets in adipocytes by LC-MSMS,COMPLETE,2022-10-31,2024-06-13,https://www.ebi.ac.uk/pride/archive/projects/PXD037862
PXD037929,3,4,DDX3X associated proteins with or without circRIG-I,PARTIAL,2022-11-03,2022-11-16,https://www.ebi.ac.uk/pride/archive/projects/PXD037929
PXD037957,3,11,Mining Nudibranch Symbionts for Biosynthesis of novel Secondary Metabolites,PARTIAL,2022-11-04,2022-12-07,https://www.ebi.ac.uk/pride/archive/projects/PXD037957
PXD037990,3,5,Mapping the human chondroitin sulfate glycoproteome reveals an unexpected correlation between glycan sulfation and attachment site characteristics,PARTIAL,2022-11-07,2023-10-24,https://www.ebi.ac.uk/pride/archive/projects/PXD037990
PXD038068,3,15,Fucosylation of HLA-DRB1 regulates CD4+T cell-mediated anti-melanoma immunity and enhances immunotherapy efficacy: HLA-DRB1 Interactomes,COMPLETE,2022-11-09,2022-12-16,https://www.ebi.ac.uk/pride/archive/projects/PXD038068
PXD038287,3,6,Differential intracellular trafficking of exosomes in microglia and astrocytes,PARTIAL,2022-11-22,2023-07-20,https://www.ebi.ac.uk/pride/archive/projects/PXD038287
PXD038303,3,15,Fucosylation of HLA-DRB1 regulates CD4+T cell-mediated anti-melanoma immunity and enhances immunotherapy efficacy: Fucose Click Chemistry,COMPLETE,2022-11-23,2022-12-16,https://www.ebi.ac.uk/pride/archive/projects/PXD038303
PXD038410,3,9,Dehalobacterium formicoaceticum proteomics data from dichloromethane (DCM)-only medium,PARTIAL,2022-11-26,2023-04-13,https://www.ebi.ac.uk/pride/archive/projects/PXD038410
PXD038686,3,12,RIME of EVI-1 in HNT34 and UCSD/AML1 cell lines and one primary sample to identify interactors,PARTIAL,2022-12-08,2023-03-23,https://www.ebi.ac.uk/pride/archive/projects/PXD038686
PXD038747,3,4,The mass spectrometry-based proteomics analysis of macrophages,PARTIAL,2022-12-12,2024-05-24,https://www.ebi.ac.uk/pride/archive/projects/PXD038747
PXD038943,3,7,TMT proteomic analysis of PFN1 iPSC-microglia,PARTIAL,2022-12-19,2024-02-18,https://www.ebi.ac.uk/pride/archive/projects/PXD038943
PXD039035,3,6,Multiplexed quantitative proteomics of CD4 T cell-mediated postsynaptic dendritic cells (DC),PARTIAL,2022-12-21,2024-01-26,https://www.ebi.ac.uk/pride/archive/projects/PXD039035
PXD039053,3,41,SW480 N-terminal peptide analysis,COMPLETE,2022-12-22,2023-07-20,https://www.ebi.ac.uk/pride/archive/projects/PXD039053
PXD039071,3,6,Type I interferon/STAT1 signaling negative feedback regulates UBE2M-mediated antiviral innate immunity,PARTIAL,2022-12-22,2023-01-30,https://www.ebi.ac.uk/pride/archive/projects/PXD039071
PXD039225,3,6,SKP2-affinity-purified mass spectrometry analysis.,PARTIAL,2023-01-03,2023-01-05,https://www.ebi.ac.uk/pride/archive/projects/PXD039225
PXD039266,3,6,Nitrate-dependent anaerobic propane and butane oxidation coupled to anaerobic ammonium oxidation,PARTIAL,2023-01-05,2024-05-24,https://www.ebi.ac.uk/pride/archive/projects/PXD039266
PXD039288,3,10,Oxygen-sensing through ERFVII action and modulation in Arabidopsis thaliana,PARTIAL,2023-01-05,2023-07-02,https://www.ebi.ac.uk/pride/archive/projects/PXD039288
PXD039304,3,6,Proteome-wide analysis and functional identification of lysine β-hydroxybutyrylation in Ustilaginoidea virens,PARTIAL,2023-01-06,2023-10-24,https://www.ebi.ac.uk/pride/archive/projects/PXD039304
PXD039309,3,6,Tracing retinal progenitors cells and photoreceptors from mouse retinal organoids,PARTIAL,2023-01-06,2025-02-14,https://www.ebi.ac.uk/pride/archive/projects/PXD039309
PXD039333,3,6,Mouse RNF138 immunoprecipitation mass spectrography analysis in macrophages,PARTIAL,2023-01-09,2023-01-10,https://www.ebi.ac.uk/pride/archive/projects/PXD039333
PXD039340,3,7,Confirmation of the subunit composition of Rhodobacter sphaeroides cytochrome bc1 complex isolated in styrene maleic acid nanodiscs.,PARTIAL,2023-01-09,2023-03-14,https://www.ebi.ac.uk/pride/archive/projects/PXD039340
PXD039380,3,9,Data and Information collection on 3 normal rat kidney epithelial cells treated with staurosporine,PARTIAL,2023-01-13,2023-10-19,https://www.ebi.ac.uk/pride/archive/projects/PXD039380
PXD039412,3,5,OmpR Arg-GlcNAcylation within Salmonella,PARTIAL,2023-01-13,2023-05-20,https://www.ebi.ac.uk/pride/archive/projects/PXD039412
PXD039589,3,9,PRC1-CBX8 chromatin crosslinking,PARTIAL,2023-01-20,2024-12-30,https://www.ebi.ac.uk/pride/archive/projects/PXD039589
PXD039760,3,4,"Structural dynamics in the evolution of SARS-CoV-2 spike glycoprotein: HDX-MS analysis of the spike of the original Wuhan isolate, G614 spike mutant, and the isolated ancestral RBD - in apo state and in complex with the ACE2 receptor",PARTIAL,2023-02-01,2023-03-15,https://www.ebi.ac.uk/pride/archive/projects/PXD039760
PXD039827,3,4,"Plasma proteome profiling reveals the therapeutic effects of the PPAR pan-agonist chiglitazar on insulin sensitivity, lipid metabolism, and inflammation in type 2 diabetes",PARTIAL,2023-02-03,2024-01-26,https://www.ebi.ac.uk/pride/archive/projects/PXD039827
PXD039890,3,5,Identification of SMIM26 RNA-binding proteins,PARTIAL,2023-02-06,2023-03-29,https://www.ebi.ac.uk/pride/archive/projects/PXD039890
PXD039994,3,10,R7 Soybean seed organelle enrichment proteomics,COMPLETE,2023-02-09,2023-03-22,https://www.ebi.ac.uk/pride/archive/projects/PXD039994
PXD039998,3,5,EP300 promotes ferroptosis via HSPA5 acetylation in pancreatic cancer,PARTIAL,2023-02-09,2023-10-24,https://www.ebi.ac.uk/pride/archive/projects/PXD039998
PXD040028,3,6,Quantification of glycated human serum albumin peptides,PARTIAL,2023-02-10,2023-07-20,https://www.ebi.ac.uk/pride/archive/projects/PXD040028
PXD040085,3,6,Evaluation of EVE peptidome presentation on different CT26 cell line conditions,PARTIAL,2023-02-13,2025-03-21,https://www.ebi.ac.uk/pride/archive/projects/PXD040085
PXD040144,3,5,"Cross-linking mass spectrometry of a complex between the chaperonin TRiC/CCT and its cochaperones, prefoldin and phosducin-like protein 2A",PARTIAL,2023-02-16,2023-12-11,https://www.ebi.ac.uk/pride/archive/projects/PXD040144
PXD040174,3,13,Purification of Human β and γ Actin from Budding Yeast,COMPLETE,2023-02-16,2023-04-24,https://www.ebi.ac.uk/pride/archive/projects/PXD040174
PXD040223,3,11,Adaptive β-lactam resistance from an inducible efflux pump that is post-translationally regulated by the DjlA co-chaperone,COMPLETE,2023-02-17,2023-11-09,https://www.ebi.ac.uk/pride/archive/projects/PXD040223
PXD040336,3,4,Aspartyl protease in the secretome of honey bee trypanosomatid parasite contributes to infection of the host,PARTIAL,2023-02-22,2024-02-18,https://www.ebi.ac.uk/pride/archive/projects/PXD040336
PXD040420,3,6,LC-MS peptide analysis of cytotoxin digested with multiple-proteolytic enzyme,PARTIAL,2023-02-27,2023-08-01,https://www.ebi.ac.uk/pride/archive/projects/PXD040420
PXD040458,3,5,Photophthora sojae extracellular vesicles proteins,PARTIAL,2023-02-27,2023-08-01,https://www.ebi.ac.uk/pride/archive/projects/PXD040458
PXD040460,3,9,Interaction of human eIF5A and DHS K329A variant studied by HDX-MS,PARTIAL,2023-02-27,2023-05-10,https://www.ebi.ac.uk/pride/archive/projects/PXD040460
PXD040492,3,4,Crosstalk with lung fibroblasts shapes the growth and therapeutic response of mesothelioma cells,PARTIAL,2023-02-28,2024-01-26,https://www.ebi.ac.uk/pride/archive/projects/PXD040492
PXD040566,3,5,A proteomic profiling in Alzheimer's Disease to identify the disregulation of proteins and pathology,PARTIAL,2023-03-03,2024-06-10,https://www.ebi.ac.uk/pride/archive/projects/PXD040566
PXD040642,3,6,Mouse Kidney LC-MS/MS with HRP-Ism1,PARTIAL,2023-03-07,2023-05-11,https://www.ebi.ac.uk/pride/archive/projects/PXD040642
PXD040745,3,5,Changes in cellular protein levels of the sgs1Δ mutant vs wildtype,PARTIAL,2023-03-10,2023-08-07,https://www.ebi.ac.uk/pride/archive/projects/PXD040745
PXD040783,3,7,The RBPome of influenza A virus mRNA reveals a role for TDP-43 in viral replication,PARTIAL,2023-03-11,2024-04-16,https://www.ebi.ac.uk/pride/archive/projects/PXD040783
PXD040793,3,6,The Drosophila Epidermal growth factor receptor pathway regulates Hedgehog signalling and cytoneme behaviour.,PARTIAL,2023-03-12,2025-05-06,https://www.ebi.ac.uk/pride/archive/projects/PXD040793
PXD040899,3,7,The mechanism to dispose of misfolded proteins in the endoplasmic reticulum of adipocytes,PARTIAL,2023-03-15,2023-04-25,https://www.ebi.ac.uk/pride/archive/projects/PXD040899
PXD040959,3,13,Profiling of serum N-glycome in ovarian cancer by MALDI-MS,PARTIAL,2023-03-19,2023-11-24,https://www.ebi.ac.uk/pride/archive/projects/PXD040959
PXD040997,3,8,Proteins that interact with CLK2 (WT) or CLK2 (T343A),PARTIAL,2023-03-21,2023-11-06,https://www.ebi.ac.uk/pride/archive/projects/PXD040997
PXD041110,3,6,Yolk-deprived Caenorhabditis elegans secure brood size at the expense of competitive fitness,PARTIAL,2023-03-26,2023-04-12,https://www.ebi.ac.uk/pride/archive/projects/PXD041110
PXD041259,3,5,Antler stem cell-conditioned medium data independent acquisition,PARTIAL,2023-03-31,2023-04-11,https://www.ebi.ac.uk/pride/archive/projects/PXD041259
PXD041320,3,6,In planta deglycosylation improves the SARS-CoV-2 neutralization activity of recombinant ACE2-Fc,PARTIAL,2023-04-04,2023-04-18,https://www.ebi.ac.uk/pride/archive/projects/PXD041320
PXD041359,3,26,Conformational restriction shapes the inhibition of a multidrug efflux adaptor protein,PARTIAL,2023-04-05,2023-06-01,https://www.ebi.ac.uk/pride/archive/projects/PXD041359
PXD041490,3,4,Proteome-wide analysis of Lysine 2-Hydroxyisobutyrylation in Aspergillus fumigatus,PARTIAL,2023-04-12,2024-01-26,https://www.ebi.ac.uk/pride/archive/projects/PXD041490
PXD041605,3,5,OGA-mediated protein glycosylation regulates pluripotency states in human embryonic stem cells,PARTIAL,2023-04-18,2024-08-10,https://www.ebi.ac.uk/pride/archive/projects/PXD041605
PXD041635,3,8,Mouse psd95 coimmunoprecipitation from excitatory or inhibitory neurons and mass spectrometry,PARTIAL,2023-04-19,2023-06-03,https://www.ebi.ac.uk/pride/archive/projects/PXD041635
PXD041638,3,7,FTO suppresses DNA repair by inhibiting PARP1,COMPLETE,2023-05-05,2025-03-26,https://www.ebi.ac.uk/pride/archive/projects/PXD041638
PXD041642,3,9,LC-MS/MS analysis of maize seedling leaf bases,PARTIAL,2023-04-19,2023-07-24,https://www.ebi.ac.uk/pride/archive/projects/PXD041642
PXD041767,3,6,Computational design of Matrix Metalloprotenaise-9 (MMP-9) resistant to auto-cleavage,PARTIAL,2023-04-24,2023-10-24,https://www.ebi.ac.uk/pride/archive/projects/PXD041767
PXD041897,3,4,Identify the proteins interacting with STX17,PARTIAL,2023-05-01,2023-06-24,https://www.ebi.ac.uk/pride/archive/projects/PXD041897
PXD041903,3,9,ENOD93 interacts with cytochrome c oxidase altering respiratory ATP production and root growth in plants – blue native gel protein complex identification,PARTIAL,2023-05-01,2025-05-06,https://www.ebi.ac.uk/pride/archive/projects/PXD041903
PXD041986,3,7,Pak3 interactors in human cells during starvation,PARTIAL,2023-05-05,2023-05-16,https://www.ebi.ac.uk/pride/archive/projects/PXD041986
PXD042010,3,20,Cla4 catalyzed Set1 phosphorylation,PARTIAL,2023-05-05,2023-10-24,https://www.ebi.ac.uk/pride/archive/projects/PXD042010
PXD042156,3,6,Impact of STAU1 depletion on the protein expression profile of rhabdomyosarcoma cell lines,PARTIAL,2023-05-12,2023-10-22,https://www.ebi.ac.uk/pride/archive/projects/PXD042156
PXD042235,3,13,Secreted dengue virus NS1 is predominantly dimeric and in complex with high-density lipoprotein,PARTIAL,2023-05-15,2024-04-30,https://www.ebi.ac.uk/pride/archive/projects/PXD042235
PXD042260,3,4,Identification of proteins interacting with recombinant Arabidopsis Legumain-beta,PARTIAL,2023-05-16,2023-08-23,https://www.ebi.ac.uk/pride/archive/projects/PXD042260
PXD042540,3,12,Characterization of the biochemical activity and tumor-promoting role of the dual protein methyltransferase METL-13/METTL13 in Caenorhabditis elegans,COMPLETE,2023-05-30,2023-07-03,https://www.ebi.ac.uk/pride/archive/projects/PXD042540
PXD042556,3,7,Schwann cell condition medium MS,PARTIAL,2023-05-31,2023-06-27,https://www.ebi.ac.uk/pride/archive/projects/PXD042556
PXD042596,3,6,Benefits of FAIMS to improve the proteome coverage of hard-to-analyze TMT 10-plex FFPE tissue and plasma-derived exosomes samples,PARTIAL,2023-06-01,2024-01-26,https://www.ebi.ac.uk/pride/archive/projects/PXD042596
